,sentiment,date,text
1747,0,fri dec 05 20:35:01 +0000 2014,marxculture appleuk apple yeh was thinking of doing exactly that just wanna install decent unix on ok hardware  live happily everafter
1748,0,fri dec 05 20:38:31 +0000 2014,security firm kaspersky have issued their (not very cheery)  predictions - and say apple pay to attract attacks
1749,0,fri dec 05 20:43:18 +0000 2014,there needs to be an emoji with war paintfootball make up on apple emojimakers for fangirls everywhere
1750,0,fri dec 05 20:44:44 +0000 2014,daulfn appleuk apple it's what most of our devs do
1751,0,fri dec 05 20:45:03 +0000 2014,aapl unexpected stocks bringing buffett and fellow billionaires holiday 
1752,0,fri dec 05 20:47:33 +0000 2014,ubs increases apple [apple]'s iphone sales revenue and eps (friday  december)
1753,1,fri dec 05 20:49:25 +0000 2014,rt crucibtch why don't we have harry potter emojis please work on this apple
1754,1,fri dec 05 20:53:15 +0000 2014,apple admits deleting rival music store tracks from ipods | apple |
1755,1,fri dec 05 20:53:46 +0000 2014,is it just me who feels yosemite eats more battery  resource than mavericks apple are you reading this
1756,1,fri dec 05 20:59:29 +0000 2014,apple u used to b cool what happened
1757,1,fri dec 05 21:00:34 +0000 2014,it  marketing systems americanexpress cause headaches as card holders with apple pay are being opted in for promotions without permission
1758,1,fri dec 05 21:02:07 +0000 2014,facebook founder markzuckerberg attacks apple boss timcook over 'ridiculous' comments about ads
1759,0,fri dec 05 21:05:46 +0000 2014,rt jamelia dude apple is all over the marketing for beats they have a great marketing team at apple
1760,0,fri dec 05 21:06:17 +0000 2014,foreign currency exchange may be a headwind for apple (aapl) aapl
1761,1,fri dec 05 21:12:16 +0000 2014,attcares senisbs wireless family share plan one line upgrade just killed my discount not sure it was mentioned on apple pre-order page
1762,0,fri dec 05 21:12:42 +0000 2014,aapl rt cue proud to be part of hourofcode next week events at apple retail stores around the world
1763,1,fri dec 05 21:19:52 +0000 2014,itunes is awful  is ruining my life fix your shit apple
1764,0,fri dec 05 21:19:57 +0000 2014,buyer's guide deals on macbook air retina macbook pro ipads apple accessories and more [mac blog] aapl
1765,1,fri dec 05 21:20:30 +0000 2014,forget apple [apple]'s iphone and samsungmobileus samsung's galaxy the humble flip phone is back (frid
1766,0,fri dec 05 21:25:19 +0000 2014,apple inc price at close december   is  apple aapl
1767,1,fri dec 05 21:30:03 +0000 2014,aaplwhy can't apple meet demand for the iphone 
1768,1,fri dec 05 21:35:48 +0000 2014,had soo many iphones and never had a problem smashed  screens in  months with this  apple u can suck my balls
1769,0,fri dec 05 21:37:24 +0000 2014,will apple pay consumers $ billion for deleting their music aapl
1770,1,fri dec 05 21:43:15 +0000 2014,rt taraluv had soo many iphones and never had a problem smashed  screens in  months with this  apple u can suck my balls
1771,1,fri dec 05 21:43:21 +0000 2014,is there ever going to be a moment y'all are going to fix the battery mine goes from % to % in an hour apple
1772,0,fri dec 05 21:45:05 +0000 2014,the power of apple 's strong branding and store design in one photo via qz article
1773,0,fri dec 05 21:48:44 +0000 2014,sorry samsung but i will be taking my smartphone talents over to apple the iphone  is more reliable  is better for everyday usage
1774,1,fri dec 05 21:50:00 +0000 2014,why can't apple [apple] meet demand for the iphone (friday  december)
1775,0,fri dec 05 21:51:49 +0000 2014,so which promoproduct suppliers carry brandable apple compliant adapters headsaregoingtoroll
1776,0,fri dec 05 21:53:14 +0000 2014,early apple employee bill fernandez shares details on steve jobs creation of the apple ii and more aapl
1777,0,fri dec 05 21:54:43 +0000 2014,rt dannyrosin so which promoproduct suppliers carry brandable apple compliant adapters headsaregoingtoroll
1778,0,fri dec 05 21:55:14 +0000 2014,apple maps where is the faustadium  floridaatlantic fauathletics fau bocaraton floridaatlantic floridaa
1779,1,fri dec 05 21:58:24 +0000 2014,paid $ for a new  charger and couldn't b more pissed about it this is rape apple
1780,1,fri dec 05 21:59:27 +0000 2014,apple my wifi is on  working on everything else but my ipad i'm so pissed two days it's been like this get it together apple
1781,0,fri dec 05 22:03:07 +0000 2014,dannyrosin apple it will be interesting to watch howif this is resolved
1782,0,fri dec 05 22:06:46 +0000 2014,brandivatemktg apple - integrity cures most evils mfi in this case will too
1783,0,fri dec 05 22:07:48 +0000 2014,dannyrosin apple agreed
1784,0,fri dec 05 22:15:04 +0000 2014,aaplale hoarse steve jobs defends apple in videotaped deposition in ipod
1785,1,fri dec 05 22:16:39 +0000 2014,or phone or apple i fucking hate yhis ohone omg im so embarrassed
1786,1,fri dec 05 22:18:30 +0000 2014,why can't apple meet demand for the iphone  aapl
1787,0,fri dec 05 22:21:49 +0000 2014,wow uber's $b+ valuation would rank it no  in silicon valley behind the likes of apple google facebook
1788,0,fri dec 05 22:32:40 +0000 2014,dear apple bring my phone quicker
1789,1,fri dec 05 22:35:19 +0000 2014,ie chrome and firefox all now have public feature roadmapscome on apple safari feel free to fork
1790,1,fri dec 05 22:36:15 +0000 2014,morning or should i say evening now that apple replaced my crimped cord
1791,1,fri dec 05 22:39:25 +0000 2014,jacobrossi yeah seriously why doesn't apple have one good developer relations i think to have one
1792,0,fri dec 05 22:42:17 +0000 2014,apple facing a challenge from google's android aapl
1793,0,fri dec 05 22:47:48 +0000 2014,my apple autocorrect changes muslim to awesome and i'm okay with that
1794,0,fri dec 05 22:58:29 +0000 2014,jdelaneyxo beta testing the newest apple product the isee
1795,1,fri dec 05 22:58:44 +0000 2014,hey apple my s keeps glitching 
1796,0,fri dec 05 23:00:14 +0000 2014,apple antitrust case hangs in the balance - apple antitrust wow ipod
1797,0,fri dec 05 23:05:28 +0000 2014,why apple google and facebook have their own programming languages | code analysis web tech nerdup
1798,1,fri dec 05 23:08:17 +0000 2014,hey apple every time you update itunes you make it worse and worse dontupdateitunes
1799,1,fri dec 05 23:13:16 +0000 2014,brittbumgarner briannalengy i mean it didn't auto correct so who is really at fault here apple
1800,0,fri dec 05 23:13:35 +0000 2014,jessicab brittbumgarner apple fight fight fight
1801,1,fri dec 05 23:14:05 +0000 2014,briannalengy jessicab apple apple i'm gonna sue you for thatb
1802,0,fri dec 05 23:16:05 +0000 2014, gift ideas for the apple lover who has everything apple technology
1803,1,fri dec 05 23:19:35 +0000 2014,every time i change keyboards this come up like wtf apple get your shit together
1804,0,fri dec 05 23:39:35 +0000 2014,things are happening apple
1805,0,fri dec 05 23:39:50 +0000 2014,breaking nyc ericgarnet protestors occupy apple story in ny icantbreath x live rebelutionaryz
1806,0,fri dec 05 23:41:04 +0000 2014,apple [apple]'s iphoneplus captures christmas at the white house (friday  december)
1807,0,fri dec 05 23:44:10 +0000 2014, min silence mikebrown nyc protesters apple store stackizshort ericgarner icantbreathe blacklivesmatter
1808,0,fri dec 05 23:44:24 +0000 2014,steve jobs deposition video shown in ongoing ipod class-action lawsuit aapl
1809,0,fri dec 05 23:45:04 +0000 2014,aaplapple could face iphone  shortages next year
1810,1,fri dec 05 23:47:47 +0000 2014,apple last time i checked i thought i bought a iphone  not a slippery ass bar of soap disguised as one i didnt deserve this
1811,0,fri dec 05 23:48:18 +0000 2014,mark my words apple wild do away with the iphone c and bring back the ' iphone the s is the ultimate form factor welcome iphone mini
1812,0,fri dec 05 23:49:14 +0000 2014,iphonec release date rumours and leaked images apple [apple] said to be working  (friday  decem
1813,0,fri dec 05 23:49:39 +0000 2014,nyc ericgarner protesters stage 'die in' apple store live rebelutionaryz blacklivesmatters shutitdown
1814,0,fri dec 05 23:53:58 +0000 2014,the best link of the day on usemuzli tech facebook ceo mark zuckerberg goes after timcook  apple -- appadvice
1815,0,fri dec 05 23:54:35 +0000 2014,ernestszoka super-stoked about the new only one update was hoping apple would get to it today ah well great game great job
1816,0,fri dec 05 23:54:49 +0000 2014,stackizshort streaming now from apple nyc th ave store icantbreathe ericgarner ferguson thisstopstoday
1817,0,fri dec 05 23:55:16 +0000 2014,eliransapir apple ok duly noted
1818,1,fri dec 05 23:57:44 +0000 2014,rt danielllebaker paid $ for a new  charger and couldn't b more pissed about it this is rape apple
1819,0,sat dec 06 00:01:12 +0000 2014,mkt final aapl putcallratios for friday december  
1820,0,sat dec 06 00:01:13 +0000 2014,final aapl putcallratios for friday december   via hamzei $$
1821,0,sat dec 06 00:05:12 +0000 2014,apple why isnt the wwa movie on itunes
1822,1,sat dec 06 00:07:17 +0000 2014,protesters in the apple store pretty much sums it up its like a gravitational pull shocked it took this long next stop starbucks
1823,0,sat dec 06 00:08:46 +0000 2014,mrbeagleman apple if starbucks shuts down anon is decimated
1824,0,sat dec 06 00:09:17 +0000 2014,rt bwuf mrbeagleman apple if starbucks shuts down anon is decimated
1825,1,sat dec 06 00:13:45 +0000 2014,i have to be honest my once great fanaticism for apple is turning into an equally great dislike
1826,1,sat dec 06 00:16:30 +0000 2014,apple i really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low
1827,1,sat dec 06 00:21:07 +0000 2014,chrome needs a fucking update asap why do apple and google play this stupid back n forth shit over software letmecreate
1828,1,sat dec 06 00:21:10 +0000 2014,my phone died at % why would you let this happen apple
1829,1,sat dec 06 00:26:45 +0000 2014,dang this phone fuckin sucks fuck you apple piece of shit iphone man y'all disappoint me
1830,1,sat dec 06 00:28:46 +0000 2014,safari just crashed on me and i didn't have any tabs open wtf apple
1831,1,sat dec 06 00:38:14 +0000 2014,hey apple how about you guys make a charger that lasts more than  fucking weeks
1832,1,sat dec 06 00:38:34 +0000 2014,mrbeagleman kronykal apple that coffee's not even fair trade
1833,1,sat dec 06 00:39:28 +0000 2014,apple emojis en mac pleaaaase
1834,0,sat dec 06 00:42:43 +0000 2014,got some stuff apple store  macys for men fashionshowmakl
1835,1,sat dec 06 00:44:59 +0000 2014,rt metzzler hey apple how about you guys make a charger that lasts more than  fucking weeks
1836,1,sat dec 06 00:48:27 +0000 2014,rt mrushh hey apple why is my phone dying when it's on the charger ur stuff sucks
1837,1,sat dec 06 00:54:10 +0000 2014,man the espn app on apple tv is some hot garbage
1838,0,sat dec 06 01:03:03 +0000 2014,had a job interviewno idea how to be apple specialist in students need teachers it's a humanrights issue drarik
1839,0,sat dec 06 01:03:04 +0000 2014,just trying to buy a charger at apple protest nyc wecantbreathe thave  apple store fifth avenue
1840,1,sat dec 06 01:03:24 +0000 2014,if you have an ipad  don't update it to ios it's buggy and slow apple apple
1841,0,sat dec 06 01:04:48 +0000 2014,id appreciate a -way facetime feature apple
1842,1,sat dec 06 01:16:27 +0000 2014,apple fix your ios garbage software mix in an update asap
1843,1,sat dec 06 01:20:07 +0000 2014,what the hell apple
1844,0,sat dec 06 01:20:27 +0000 2014,cyndi lauper and cinna- my big ask* phone on tv apple iphoneplus  rockefeller center
1845,0,sat dec 06 01:21:30 +0000 2014,ubs increases apple [apple]'s iphone sales revenue and eps (friday  december)
1846,1,sat dec 06 01:21:35 +0000 2014,cgk had laptop prob today apple local  useless tech support useless  hr at genius bar useless buy a pc next time
1847,0,sat dec 06 01:22:28 +0000 2014,cleosbaby apple stackizshort thank you good coverage w nofear
1848,0,sat dec 06 01:23:32 +0000 2014,rt fullcircleone cleosbaby apple stackizshort thank you good coverage w nofear
1849,0,sat dec 06 01:27:09 +0000 2014,fullcircleone thanx big apple thanx goes  stackizshort  rebelutionaryz on the ground fergusonnyc blacklivesmatter icantbreathe
1850,0,sat dec 06 01:27:54 +0000 2014,cleosbaby apple stackizshort rebelutionaryz have nofear
1851,0,sat dec 06 01:30:03 +0000 2014,aaplapple loop iphone s rumors the myth of steve job's garage iphone 
1852,1,sat dec 06 01:33:30 +0000 2014,the silicone on my case is peeling wtf apple
1853,0,sat dec 06 01:47:08 +0000 2014,we need more products like aviate companies like blackberry  apple need to embrace the customization of quality themes
1854,1,sat dec 06 01:54:17 +0000 2014,y'all petty as hell apple
1855,1,sat dec 06 02:07:37 +0000 2014,apple what a nice piece of crap you've created great job pay more get less crapple fail
1856,1,sat dec 06 02:28:14 +0000 2014,fuck u apple
1857,1,sat dec 06 02:43:14 +0000 2014,timcook therealjonyive iosissues iosproblems apple more issues now safari i want jobs quality control back
1858,1,sat dec 06 02:48:22 +0000 2014,since when did apple stop replacing iphone units due to defect just because i have some scratches on my phone doesn't mean i dropped it
1859,0,sat dec 06 02:50:30 +0000 2014,appleofficialll apple on hold  minutes  update credit   yr old to watch sleeping beauty
1860,1,sat dec 06 02:59:21 +0000 2014,apple on hold  min
1861,0,sat dec 06 02:59:57 +0000 2014,surface apple microsoft at last it is good to see competition heating up great for consumers
1862,1,sat dec 06 03:07:30 +0000 2014,my phone is plugged in and losing battery thanks apple
1863,0,sat dec 06 03:12:54 +0000 2014,timcook someone anyone  help apple
